WKT,region where interview was conducted: NUTS-1 code (Q105),name,iso,name_0,name_1,hasc_1,type_1,engtype_1,varname_1
"MULTIPOLYGON (((32.1505 50.1859,32.1876 50.1680,32.2248 50.1384,32.2526 50.1382,32.2896 50.1204,32.2897 50.0968,32.2712 50.0970,32.2712 50.0852,32.2989 50.0733,32.2990 50.0556,32.3082 50.0321,32.3175 50.0261,32.3359 50.0260,32.3452 50.0318,32.3636 50.0317,32.3636 50.0199,32.3729 50.0199,32.3728 50.0140,32.3821 50.0139,32.3820 49.9904,32.3913 49.9845,32.4097 49.9843,32.4189 49.9784,32.4188 49.9549,32.4556 49.9370,32.4556 49.9311,32.4464 49.9252,32.4463 49.8899,32.4370 49.8841,32.4554 49.8722,32.4553 49.8605,32.4461 49.8546,32.4094 49.8608,32.4001 49.8550,32.4001 49.8491,32.4093 49.8490,32.4185 49.8372,32.4460 49.8193,32.4643 49.8015,32.4733 49.7779,32.5284 49.7775,32.5558 49.7537,32.5833 49.7535,32.5925 49.7475,32.5922 49.7181,32.6013 49.7004,32.6011 49.6768,32.6102 49.6708,32.6833 49.6584,32.7107 49.6464,32.7106 49.6346,32.7379 49.6285,32.7560 49.6106,32.7468 49.6048,32.7559 49.5988,32.7466 49.5871,32.7465 49.5754,32.7556 49.5753,32.7919 49.5513,32.7915 49.5160,32.7730 49.4985,32.7362 49.4753,32.7085 49.4461,32.7081 49.4107,32.7263 49.4047,32.7259 49.3752,32.7350 49.3692,32.7623 49.3689,32.7893 49.3510,32.7801 49.3393,32.7799 49.3275,32.6890 49.3285,32.6436 49.3407,32.6165 49.3527,32.5528 49.3593,32.5438 49.3711,32.5348 49.3771,32.5257 49.3772,32.5165 49.3714,32.5164 49.3596,32.5073 49.3538,32.5072 49.3420,32.4980 49.3244,32.4889 49.3245,32.4889 49.3186,32.4980 49.3186,32.5070 49.3126,32.4979 49.3068,32.5431 49.2828,32.5794 49.2707,32.5974 49.2587,32.6246 49.2525,32.6335 49.2407,32.6517 49.2405,32.6607 49.2345,32.6698 49.2344,32.6697 49.2285,32.6788 49.2284,32.6878 49.2224,32.6970 49.2282,32.7333 49.2278,32.7333 49.2337,32.7515 49.2335,32.7786 49.2214,32.7965 49.2036,32.8055 49.2034,32.8148 49.2151,32.8330 49.2208,32.8784 49.2203,32.8782 49.2085,32.8508 49.1970,32.8142 49.1739,32.7776 49.1448,32.7773 49.1272,32.8224 49.1148,32.8314 49.1088,32.8856 49.1023,32.9127 49.0961,32.9217 49.0900,32.9123 49.0725,32.8941 49.0668,32.8760 49.0670,32.8577 49.0496,32.8570 49.0024,32.8660 49.0023,32.8748 48.9845,32.8745 48.9668,32.8562 48.9553,32.8292 48.9556,32.8200 48.9498,32.7658 48.9446,32.7569 48.9506,32.7569 48.9565,32.7299 48.9568,32.7209 48.9628,32.7119 48.9630,32.6937 48.9514,32.7025 48.9336,32.6393 48.9344,32.6304 48.9403,32.6123 48.9406,32.6122 48.9288,32.6032 48.9289,32.5853 48.9409,32.5763 48.9410,32.5850 48.9173,32.5760 48.9115,32.5579 48.9117,32.5490 48.9177,32.5493 48.9472,32.5403 48.9531,32.5404 48.9708,32.5225 48.9886,32.4956 49.0066,32.4957 49.0184,32.4596 49.0246,32.4596 49.0187,32.4414 49.0072,32.4234 49.0073,32.3963 49.0194,32.3964 49.0253,32.4054 49.0311,32.3874 49.0430,32.3875 49.0489,32.3785 49.0549,32.3694 49.0549,32.3695 49.0608,32.3423 49.0611,32.3333 49.0553,32.3333 49.0612,32.3152 49.0613,32.3062 49.0673,32.2972 49.0674,32.2881 49.0498,32.2790 49.0440,32.2609 49.0442,32.2609 49.0324,32.2518 49.0207,32.2608 49.0089,32.2518 49.0031,32.2518 48.9972,32.2337 48.9974,32.2337 48.9915,32.2247 48.9916,32.2246 48.9857,32.2156 48.9858,32.1614 48.9510,32.1614 48.9392,32.1794 48.9273,32.1794 48.9097,32.1613 48.8922,32.1343 48.8866,32.1253 48.8925,32.1073 48.8927,32.0983 48.8986,32.0803 48.8988,32.0623 48.9107,32.0533 48.9108,32.0262 48.8933,31.9812 48.8937,31.9722 48.8879,31.9632 48.8880,31.9632 48.8821,31.9453 48.8705,31.9363 48.8705,31.9362 48.8882,31.9452 48.8940,31.9452 48.8998,31.9362 48.8999,31.8730 48.9239,31.8550 48.9240,31.8369 48.9300,31.8279 48.9300,31.8189 48.9242,31.8009 48.9243,31.7918 48.9303,31.7738 48.9245,31.7198 48.9248,31.7200 48.8954,31.7110 48.8896,31.6840 48.8898,31.6659 48.9016,31.6208 48.9019,31.5940 48.8844,31.5850 48.8845,31.5938 48.8962,31.5758 48.8963,31.5671 48.8728,31.5762 48.8610,31.5852 48.8610,31.5853 48.8551,31.5763 48.8493,31.5764 48.8434,31.5855 48.8375,31.5856 48.8199,31.5767 48.8141,31.5587 48.8142,31.5408 48.8084,31.5409 48.7966,31.5320 48.7908,31.5052 48.7792,31.4604 48.7677,31.4069 48.7387,31.4071 48.7269,31.3889 48.7447,31.3799 48.7447,31.3800 48.7388,31.3623 48.7213,31.3534 48.7214,31.3352 48.7332,31.3351 48.7450,31.2902 48.7452,31.2630 48.7630,31.2361 48.7631,31.2273 48.7514,31.2182 48.7574,31.2094 48.7515,31.2003 48.7575,31.1913 48.7575,31.1914 48.7516,31.1737 48.7400,31.1738 48.7341,31.1649 48.7342,31.1648 48.7400,31.1558 48.7401,31.1559 48.7342,31.1381 48.7284,31.1383 48.7167,31.1293 48.7167,31.1203 48.7226,31.1202 48.7285,31.1112 48.7286,31.1113 48.7227,31.0843 48.7287,31.0841 48.7404,31.0750 48.7463,31.0660 48.7464,31.0568 48.7581,30.9942 48.7525,30.9940 48.7584,30.9759 48.7643,30.9490 48.7644,30.9224 48.7528,30.9134 48.7528,30.9135 48.7470,30.9047 48.7411,30.8957 48.7412,30.8685 48.7530,30.8506 48.7530,30.8325 48.7590,30.8057 48.7532,30.7428 48.7533,30.6798 48.7593,30.6443 48.7418,30.6269 48.7243,30.6184 48.7067,30.6365 48.7008,30.6367 48.6949,30.6189 48.6891,30.6192 48.6774,30.6104 48.6715,30.6106 48.6657,30.5840 48.6540,30.5660 48.6540,30.5662 48.6482,30.5488 48.6306,30.5670 48.6189,30.5672 48.6130,30.5762 48.6130,30.5853 48.6071,30.5855 48.6013,30.5767 48.5954,30.5770 48.5837,30.5863 48.5720,30.5056 48.5721,30.4968 48.5663,30.4878 48.5663,30.4695 48.5780,30.4693 48.5839,30.4601 48.5897,30.4424 48.5839,30.4154 48.5839,30.4156 48.5780,30.4068 48.5722,30.4075 48.5488,30.3899 48.5370,30.3901 48.5312,30.3455 48.5253,30.3367 48.5194,30.3100 48.5135,30.2740 48.5192,30.2653 48.5134,30.2658 48.4958,30.2392 48.4899,30.2213 48.4898,30.1941 48.5013,30.1671 48.5070,30.1586 48.4952,30.1590 48.4836,30.1239 48.4658,30.0610 48.4829,30.0517 48.4945,30.0339 48.4944,30.0164 48.4884,30.0166 48.4825,30.0075 48.4883,30.0073 48.4941,29.9807 48.4939,29.9805 48.4997,29.9978 48.5116,30.0156 48.5117,30.0329 48.5236,30.0238 48.5293,30.0149 48.5293,30.0147 48.5351,30.0414 48.5353,30.0317 48.5586,30.0304 48.5937,30.0126 48.5935,29.9678 48.6048,29.9671 48.6223,30.0109 48.6403,29.9742 48.6692,29.9647 48.6866,29.9469 48.6864,29.9378 48.6922,29.9289 48.6921,29.9198 48.6978,29.9195 48.7037,29.8740 48.7324,29.8735 48.7440,29.8910 48.7501,29.8908 48.7560,29.8817 48.7617,29.8810 48.7793,29.8719 48.7850,29.8452 48.7847,29.8181 48.7960,29.7736 48.8012,29.7822 48.8072,29.7807 48.8423,29.7716 48.8480,29.7627 48.8479,29.7437 48.8769,29.7430 48.8945,29.7248 48.9059,29.7245 48.9117,29.7422 48.9120,29.7508 48.9180,29.7417 48.9237,29.6972 48.9289,29.6790 48.9403,29.6701 48.9401,29.6862 48.9756,29.7115 49.0053,29.7024 49.0111,29.6925 49.0344,29.6836 49.0342,29.6665 49.0221,29.6488 49.0218,29.6386 49.0510,29.6297 49.0508,29.6201 49.0682,29.6289 49.0684,29.6472 49.0570,29.6649 49.0573,29.6644 49.0690,29.6553 49.0747,29.6550 49.0806,29.6633 49.0925,29.6628 49.1042,29.6985 49.0990,29.6972 49.1283,29.7416 49.1291,29.7411 49.1408,29.7228 49.1523,29.7223 49.1640,29.7396 49.1760,29.7479 49.1879,29.7383 49.2053,29.7375 49.2230,29.7284 49.2287,29.7456 49.2407,29.7640 49.2292,29.7469 49.2114,29.7652 49.1999,29.7655 49.1940,29.7746 49.1883,29.7925 49.1885,29.8187 49.2006,29.8373 49.1833,29.8457 49.1951,29.8904 49.1957,29.8897 49.2133,29.8984 49.2193,29.9337 49.2314,29.9517 49.2316,29.9689 49.2494,29.9771 49.2671,29.9764 49.2848,29.9759 49.2965,29.9662 49.3140,29.9749 49.3200,29.9747 49.3259,29.9837 49.3260,29.9924 49.3319,30.0199 49.3204,30.0202 49.3146,30.0382 49.3147,30.0379 49.3206,30.0287 49.3264,30.0377 49.3265,30.0464 49.3324,30.0918 49.3269,30.1010 49.3212,30.1015 49.3094,30.1108 49.3036,30.1110 49.2977,30.1374 49.3156,30.1464 49.3156,30.1462 49.3215,30.1369 49.3273,30.2181 49.3337,30.2092 49.3278,30.2011 49.3043,30.2020 49.2808,30.2836 49.2754,30.3201 49.2697,30.3293 49.2638,30.3565 49.2639,30.3839 49.2581,30.3841 49.2522,30.3753 49.2463,30.3934 49.2464,30.4018 49.2640,30.4012 49.2816,30.4100 49.2875,30.4094 49.3051,30.4364 49.3110,30.4355 49.3345,30.4537 49.3345,30.4626 49.3404,30.4624 49.3463,30.4801 49.3580,30.4981 49.3639,30.5072 49.3639,30.5164 49.3580,30.5259 49.3463,30.5263 49.3345,30.5356 49.3287,30.5629 49.3286,30.5718 49.3345,30.5808 49.3345,30.5984 49.3521,30.6166 49.3521,30.6344 49.3638,30.6529 49.3520,30.6620 49.3520,30.6798 49.3637,30.7169 49.3402,30.7263 49.3284,30.7354 49.3284,30.7352 49.3343,30.7443 49.3343,30.7536 49.3284,30.7894 49.3459,30.8168 49.3400,30.8622 49.3399,30.9435 49.3573,30.9432 49.3690,30.9611 49.3807,30.9608 49.3925,30.9421 49.4102,30.9512 49.4101,30.9782 49.4218,31.0239 49.4158,31.0328 49.4216,31.0321 49.4510,31.0411 49.4569,31.0684 49.4568,31.0681 49.4685,31.0953 49.4743,31.1130 49.4977,31.1219 49.5036,31.1217 49.5153,31.1124 49.5212,31.1123 49.5271,31.1211 49.5388,31.1301 49.5447,31.1575 49.5446,31.1754 49.5563,31.1752 49.5680,31.1568 49.5740,31.1564 49.5916,31.1652 49.6033,31.1651 49.6092,31.2365 49.6853,31.2362 49.6971,31.2271 49.6971,31.2269 49.7030,31.2358 49.7147,31.2354 49.7323,31.2258 49.7500,31.2256 49.7618,31.2346 49.7676,31.2438 49.7676,31.2158 49.7853,31.2246 49.8029,31.2336 49.8088,31.2332 49.8264,31.2239 49.8323,31.2237 49.8382,31.2601 49.8557,31.2878 49.8497,31.2876 49.8556,31.3238 49.8789,31.3603 49.8905,31.3971 49.8903,31.3970 49.8962,31.3688 49.9257,31.3592 49.9434,31.3312 49.9612,31.3220 49.9612,31.3215 49.9789,31.3306 49.9847,31.3490 49.9846,31.3581 49.9904,31.3858 49.9903,31.4043 49.9843,31.4134 49.9902,31.4318 49.9901,31.4690 49.9722,31.4694 49.9546,31.4603 49.9488,31.4516 49.9253,31.4609 49.9194,31.4521 49.8959,31.4617 49.8782,31.4803 49.8664,31.4804 49.8605,31.4990 49.8486,31.5081 49.8544,31.5267 49.8367,31.5268 49.8308,31.5360 49.8308,31.5359 49.8367,31.5451 49.8366,31.5447 49.8601,31.5815 49.8599,31.5906 49.8657,31.5904 49.8775,31.6085 49.8950,31.6269 49.8949,31.6362 49.8890,31.6363 49.8831,31.6272 49.8773,31.6458 49.8654,31.6459 49.8596,31.6367 49.8537,31.6368 49.8478,31.6461 49.8419,31.7105 49.8416,31.7381 49.8355,31.7654 49.8589,31.7744 49.8765,31.7836 49.8764,31.7927 49.8823,31.7925 49.8999,31.8108 49.9115,31.8290 49.9350,31.8381 49.9408,31.8380 49.9525,31.8472 49.9525,31.8565 49.9466,31.8657 49.9465,31.8749 49.9523,31.9025 49.9522,31.9027 49.9345,31.9212 49.9227,31.9305 49.9226,31.9487 49.9402,31.9486 49.9519,31.9298 49.9932,31.9297 50.0108,31.9757 50.0282,31.9942 50.0281,31.9940 50.0457,31.9847 50.0516,31.9755 50.0517,31.9663 50.0459,31.9386 50.0460,31.9383 50.0754,31.9567 50.0930,31.9936 50.1045,31.9935 50.1163,31.9842 50.1222,31.9656 50.1223,31.9656 50.1282,31.9563 50.1341,31.9562 50.1400,31.9654 50.1458,31.9840 50.1457,31.9933 50.1398,31.9932 50.1457,32.0025 50.1456,32.0024 50.1574,32.0208 50.1690,32.0207 50.1808,32.0022 50.1809,32.0021 50.1868,32.0114 50.1926,32.0299 50.1925,32.0764 50.1687,32.0857 50.1745,32.0856 50.1863,32.0948 50.1921,32.1040 50.1979,32.1134 50.1920,32.1411 50.2095,32.1504 50.2035,32.1505 50.1859)))",UA: CENTER , Cherkasy region,UKR,Ukraine,Cherkasy,UA.CK,Oblast',Region,Cherkas'ka Oblast'|Cherkasskaya Oblast'|Cherkassy
"MULTIPOLYGON (((33.2061 52.3669,33.2429 52.3681,33.2917 52.3571,33.3438 52.3384,33.3535 52.3380,33.3759 52.3553,33.3956 52.3606,33.4074 52.3601,33.4122 52.3523,33.4276 52.3442,33.4226 52.3416,33.4174 52.3122,33.4076 52.3125,33.4027 52.2836,33.3885 52.2550,33.3558 52.2268,33.3069 52.2164,33.3067 52.2106,33.3255 52.1929,33.3260 52.1757,33.3354 52.1755,33.3356 52.1698,33.3258 52.1641,33.3246 52.1463,33.3337 52.1401,33.3620 52.1396,33.4078 52.1150,33.4351 52.0967,33.4440 52.0847,33.4439 52.0789,33.4531 52.0728,33.4993 52.0719,33.5084 52.0658,33.5087 52.0251,33.4650 52.0274,33.4434 52.0139,33.4347 52.0144,33.4153 52.0260,33.4128 52.0364,33.3957 52.0375,33.3969 52.0323,33.3812 52.0222,33.3628 52.0171,33.3230 52.0175,33.3126 52.0117,33.3121 52.0059,33.3216 51.9999,33.3414 51.9997,33.3984 51.9699,33.4275 51.9637,33.4261 51.9461,33.3956 51.9286,33.3949 51.9168,33.3656 51.9170,33.3369 51.9290,33.3268 51.9231,33.3073 51.9233,33.2978 51.9293,33.2878 51.9234,33.3067 51.9115,33.3064 51.9055,33.2967 51.9056,33.2872 51.9116,33.2677 51.9117,33.2382 51.9060,33.2380 51.9001,33.2477 51.9000,33.2472 51.8882,33.2183 51.8943,33.1888 51.8886,33.1886 51.8827,33.1984 51.8826,33.1980 51.8708,33.1881 51.8649,33.1686 51.8650,33.1683 51.8532,33.1581 51.8355,33.1670 51.8058,33.1571 51.7999,33.1378 51.8000,33.1178 51.7705,33.1175 51.7527,33.1270 51.7408,33.1652 51.7169,33.1650 51.6991,33.1841 51.6872,33.1840 51.6812,33.1648 51.6814,33.1647 51.6755,33.1743 51.6754,33.1742 51.6636,33.1646 51.6636,33.1453 51.6519,33.1452 51.6401,33.1548 51.6401,33.1547 51.6282,33.1643 51.6282,33.1740 51.6340,33.1739 51.6104,33.2025 51.5866,33.2025 51.5807,33.2121 51.5747,33.2313 51.5746,33.2312 51.5687,33.2408 51.5686,33.2312 51.5628,33.2312 51.5569,33.2216 51.5569,33.2216 51.5628,33.2025 51.5630,33.1929 51.5630,33.1833 51.5572,33.1832 51.5395,33.2119 51.5216,33.2119 51.5098,33.2023 51.4981,33.2023 51.4921,33.1927 51.4863,33.1640 51.4865,33.1544 51.4807,33.1448 51.4807,33.1544 51.4748,33.1543 51.4571,33.1448 51.4512,33.1351 51.4277,33.1542 51.4158,33.1542 51.4040,33.1446 51.3922,33.1444 51.3628,33.1348 51.3569,33.1062 51.3630,33.1062 51.3571,33.0966 51.3572,33.0871 51.3632,33.0871 51.3750,33.0776 51.3809,33.0776 51.3986,33.0681 51.3987,33.0489 51.3870,33.0393 51.3871,33.0393 51.3812,33.0679 51.3515,33.0679 51.3456,33.0583 51.3398,33.0583 51.3339,33.0774 51.3337,33.0964 51.3159,33.0869 51.3160,33.0868 51.2983,33.0772 51.2866,33.0771 51.2748,33.0866 51.2688,33.0864 51.2394,33.0576 51.2219,33.0573 51.1925,33.0382 51.1867,33.0192 51.1868,33.0000 51.1752,32.9999 51.1634,32.9904 51.1635,32.9902 51.1458,32.9997 51.1457,33.0186 51.1338,33.0184 51.1220,33.0089 51.1221,32.9897 51.0987,32.9896 51.0928,33.0083 51.0750,33.0557 51.0747,33.0651 51.0687,33.0650 51.0629,33.1028 51.0567,33.0930 51.0332,33.1023 51.0273,33.1118 51.0272,33.1116 51.0155,33.0734 50.9980,33.0733 50.9922,33.0827 50.9862,33.0825 50.9744,33.1014 50.9743,33.1204 50.9801,33.1205 50.9860,33.1301 50.9918,33.1395 50.9917,33.1487 50.9799,33.1484 50.9622,33.1578 50.9622,33.1859 50.9502,33.2048 50.9501,33.2329 50.9382,33.2325 50.9206,33.2410 50.8793,33.2315 50.8735,33.2222 50.8794,33.2128 50.8795,33.2126 50.8736,33.2032 50.8737,33.1935 50.8620,33.2119 50.8383,33.2116 50.8266,33.2022 50.8266,33.1926 50.8149,33.1925 50.8091,33.2017 50.8031,33.2010 50.7678,33.2102 50.7560,33.2474 50.7382,33.2472 50.7323,33.2565 50.7263,33.2846 50.7262,33.2751 50.7203,33.2563 50.7205,33.2561 50.7087,33.2467 50.7087,33.2372 50.7029,33.2373 50.7088,33.2186 50.7089,33.1713 50.6916,33.1898 50.6797,33.1893 50.6561,33.1797 50.6444,33.1703 50.6445,33.1608 50.6387,33.1327 50.6388,33.1316 50.5800,33.1408 50.5741,33.1502 50.5740,33.1500 50.5681,33.1218 50.5624,33.1216 50.5506,33.1028 50.5449,33.1027 50.5390,33.0931 50.5273,33.0926 50.4978,33.0737 50.4862,33.0736 50.4803,33.0549 50.4804,33.0545 50.4569,33.0451 50.4569,33.0357 50.4511,32.9985 50.4572,33.0076 50.4454,33.0075 50.4395,32.9982 50.4395,32.9981 50.4337,32.9889 50.4396,32.9796 50.4397,32.9794 50.4279,32.9606 50.4162,32.9512 50.4163,32.9511 50.4104,32.9418 50.4105,32.9415 50.3869,32.8946 50.3637,32.8760 50.3638,32.8759 50.3579,32.8666 50.3580,32.8665 50.3521,32.8387 50.3581,32.8012 50.3407,32.6989 50.3414,32.6989 50.3473,32.6897 50.3532,32.6803 50.3474,32.6617 50.3475,32.6616 50.3416,32.6523 50.3358,32.6151 50.3360,32.6058 50.3419,32.5965 50.3420,32.5499 50.3305,32.5406 50.3364,32.5313 50.3365,32.5127 50.3601,32.5128 50.3778,32.5035 50.3837,32.4569 50.3840,32.4103 50.3902,32.4010 50.3961,32.4010 50.4079,32.3544 50.4081,32.3450 50.4023,32.3451 50.3847,32.3264 50.3848,32.3171 50.3789,32.3171 50.3613,32.3078 50.3555,32.2799 50.3498,32.2800 50.3321,32.2707 50.3263,32.2334 50.3324,32.2055 50.3326,32.1776 50.3269,32.1683 50.3387,32.1682 50.3445,32.1775 50.3504,32.1775 50.3563,32.1682 50.3563,32.1682 50.3504,32.1589 50.3505,32.1588 50.3564,32.1402 50.3565,32.0937 50.3509,32.0937 50.3567,32.1029 50.3626,32.1028 50.3802,32.1121 50.3860,32.1214 50.3860,32.1214 50.3919,32.1120 50.3978,32.0934 50.3861,32.0655 50.3804,32.0655 50.3863,32.0561 50.3981,32.0559 50.4158,32.0465 50.4217,32.0463 50.4452,32.0370 50.4453,32.0369 50.4512,32.0276 50.4512,32.0183 50.4454,32.0182 50.4513,32.0089 50.4513,31.9900 50.4691,31.9900 50.4750,31.9993 50.4749,31.9994 50.4690,32.0087 50.4690,32.0086 50.4749,32.0179 50.4807,32.0274 50.4689,32.0554 50.4746,32.0832 50.4921,32.0738 50.4980,32.0737 50.5098,32.0923 50.5214,32.0829 50.5274,31.9987 50.5278,31.9703 50.5515,31.9606 50.5751,31.9417 50.5870,31.9230 50.5871,31.8851 50.6108,31.8850 50.6167,31.8474 50.6169,31.8382 50.6111,31.8288 50.6111,31.8291 50.5935,31.8010 50.5936,31.8018 50.5466,31.7081 50.5530,31.6802 50.5414,31.6709 50.5414,31.6711 50.5296,31.6434 50.5121,31.6436 50.5063,31.6342 50.5063,31.6059 50.5182,31.5872 50.5183,31.5779 50.5125,31.5497 50.5185,31.5402 50.5245,31.5310 50.5186,31.4846 50.5071,31.4847 50.5012,31.4664 50.4896,31.4477 50.4897,31.4475 50.4955,31.4380 50.5015,31.4190 50.5133,31.4096 50.5134,31.3904 50.5311,31.3811 50.5312,31.3627 50.5195,31.3631 50.5077,31.3541 50.4960,31.3354 50.4961,31.3349 50.5138,31.3158 50.5256,31.2878 50.5258,31.2690 50.5318,31.2684 50.5494,31.2586 50.5612,31.2400 50.5613,31.2308 50.5555,31.2117 50.5673,31.1930 50.5674,31.1926 50.5792,31.1735 50.5910,31.1733 50.5969,31.1826 50.5969,31.1824 50.6027,31.2011 50.6027,31.2107 50.5967,31.2200 50.5967,31.2292 50.6025,31.2385 50.6025,31.2290 50.6084,31.2288 50.6143,31.2096 50.6261,31.2088 50.6496,31.2175 50.6672,31.2266 50.6730,31.2262 50.6848,31.2166 50.6907,31.2072 50.6908,31.1969 50.7143,31.1873 50.7203,31.1686 50.7204,31.1683 50.7262,31.1491 50.7381,31.1291 50.7676,31.1289 50.7735,31.0726 50.7737,31.0544 50.7621,30.9607 50.7624,30.9610 50.7565,30.9423 50.7566,30.9233 50.7625,30.8859 50.7626,30.8861 50.7568,30.8584 50.7510,30.8487 50.7569,30.8485 50.7627,30.8573 50.7745,30.8570 50.7803,30.8474 50.7862,30.8476 50.7804,30.8108 50.7687,30.8015 50.7687,30.7822 50.7805,30.7819 50.7864,30.7633 50.7864,30.7440 50.7982,30.7426 50.8276,30.7516 50.8334,30.7703 50.8334,30.7686 50.8687,30.7592 50.8687,30.7397 50.8864,30.7114 50.8923,30.6828 50.9041,30.6825 50.9100,30.6629 50.9276,30.6620 50.9453,30.6424 50.9629,30.6406 50.9982,30.6309 51.0041,30.6216 51.0041,30.6213 51.0099,30.6027 51.0100,30.6024 51.0159,30.5835 51.0218,30.5831 51.0276,30.5089 51.0279,30.4994 51.0338,30.4893 51.0515,30.4887 51.0632,30.4976 51.0691,30.4970 51.0808,30.4875 51.0868,30.4866 51.1045,30.5139 51.1101,30.5133 51.1219,30.4944 51.1339,30.4754 51.1577,30.4748 51.1755,30.5014 51.1870,30.5197 51.1808,30.5288 51.1807,30.5285 51.1866,30.5376 51.1865,30.5374 51.1924,30.5190 51.1986,30.5186 51.2104,30.5274 51.2162,30.5093 51.2284,30.5091 51.2402,30.5178 51.2460,30.5267 51.2460,30.5268 51.2400,30.5357 51.2399,30.5445 51.2457,30.5442 51.2576,30.5351 51.2637,30.5350 51.2697,30.5793 51.2745,30.5881 51.2802,30.6052 51.3035,30.6047 51.3215,30.6398 51.3262,30.6571 51.3375,30.6573 51.3492,30.6486 51.3547,30.6234 51.4061,30.5880 51.4202,30.5791 51.4195,30.5704 51.4302,30.5706 51.4363,30.5888 51.4506,30.6157 51.4531,30.6165 51.4831,30.5987 51.4879,30.5723 51.5044,30.5639 51.5285,30.5730 51.5349,30.5733 51.5471,30.5463 51.5466,30.5375 51.5528,30.5288 51.5713,30.5379 51.5771,30.5469 51.5770,30.5471 51.5831,30.5380 51.5832,30.5381 51.5893,30.5291 51.5955,30.5383 51.6014,30.5565 51.6013,30.5658 51.6075,30.5659 51.6136,30.5569 51.6195,30.5570 51.6256,30.5389 51.6378,30.5209 51.6623,30.5210 51.6684,30.5304 51.6744,30.5306 51.6806,30.5490 51.6743,30.5676 51.6743,30.5771 51.6805,30.5773 51.6866,30.5683 51.6987,30.5685 51.7048,30.5779 51.7109,30.6057 51.7173,30.6055 51.7112,30.6238 51.7235,30.6334 51.7417,30.6425 51.7478,30.6430 51.7598,30.6520 51.7659,30.6522 51.7719,30.6347 51.7719,30.6254 51.7779,30.6437 51.7899,30.6705 51.7960,30.6707 51.8079,30.6611 51.8138,30.6607 51.8198,30.6974 51.8378,30.7052 51.8616,30.7037 51.8735,30.7125 51.8795,30.7117 51.8855,30.7301 51.8915,30.7379 51.9035,30.7474 51.9035,30.7561 51.9096,30.7869 51.9038,30.7962 51.9039,30.8050 51.9099,30.8125 51.9160,30.8058 51.9509,30.8231 51.9569,30.8305 51.9729,30.8545 51.9793,30.8546 51.9845,30.8694 52.0008,30.8622 52.0004,30.8623 52.0055,30.8768 52.0116,30.8911 51.9914,30.9157 51.9920,30.9155 51.9972,30.9236 51.9975,30.9321 51.9925,30.9323 51.9873,30.9405 51.9927,30.9397 52.0083,30.9470 52.0242,30.9369 52.0620,30.9447 52.0675,30.9427 52.0730,30.9511 52.0784,31.0574 52.0785,31.0839 52.0893,31.1117 52.0948,31.1255 52.0795,31.1363 52.0746,31.1661 52.0753,31.1865 52.0708,31.2166 52.0521,31.2449 52.0488,31.2951 52.0695,31.3061 52.0842,31.3068 52.0989,31.3170 52.1041,31.3374 52.1046,31.3782 52.1155,31.3813 52.1357,31.4436 52.1375,31.4602 52.1234,31.4795 52.1193,31.5309 52.1259,31.5605 52.1215,31.5703 52.1157,31.6819 52.1146,31.7400 52.1024,31.7596 52.1023,31.7811 52.1139,31.7898 52.1080,31.7996 52.1079,31.7987 52.1021,31.8077 52.0961,31.8473 52.1018,31.8586 52.1076,31.9497 52.0838,31.9498 52.0778,31.9603 52.0717,31.9234 52.0361,31.9336 52.0300,31.9631 52.0297,31.9822 52.0415,32.0219 52.0411,32.0720 52.0227,32.1014 52.0344,32.1310 52.0400,32.1408 52.0459,32.1603 52.0696,32.1702 52.0694,32.1902 52.0573,32.2100 52.0571,32.2100 52.0631,32.2199 52.0689,32.2199 52.0749,32.2298 52.0807,32.2696 52.0922,32.2991 52.0919,32.3092 52.0978,32.3094 52.1037,32.3199 52.1155,32.3208 52.1333,32.3310 52.1392,32.3511 52.1389,32.3611 52.1448,32.3608 52.1509,32.3504 52.1570,32.3492 52.1812,32.3383 52.2054,32.3285 52.2114,32.3289 52.2353,32.3386 52.2412,32.3770 52.2410,32.3963 52.2528,32.3964 52.2588,32.3870 52.2707,32.3970 52.2942,32.3681 52.2886,32.3682 52.3063,32.3586 52.3182,32.3586 52.3357,32.3869 52.3458,32.4163 52.3294,32.4448 52.3348,32.4546 52.3287,32.4738 52.3284,32.4741 52.3225,32.4837 52.3223,32.4930 52.3339,32.5319 52.3332,32.5613 52.3268,32.5712 52.3207,32.5714 52.3089,32.5813 52.3028,32.6203 52.3022,32.6687 52.2716,32.6871 52.2534,32.7065 52.2531,32.7470 52.2704,32.7753 52.2580,32.7760 52.2640,32.7957 52.2697,32.8245 52.2632,32.8250 52.2751,32.8799 52.2731,32.8892 52.2670,32.8897 52.2440,32.9088 52.2435,32.9574 52.2652,32.9770 52.2647,32.9979 52.2760,33.0013 52.2737,33.0008 52.2776,33.0525 52.3109,33.0532 52.3169,33.0848 52.3223,33.0715 52.3042,33.0812 52.3039,33.1358 52.3379,33.1579 52.3387,33.1693 52.3446,33.1772 52.3379,33.1886 52.3438,33.1853 52.3680,33.1957 52.3750,33.2061 52.3669)))",UA: NORTH , Chernihiv region,UKR,Ukraine,Chernihiv,UA.CH,Oblast',Region,Chernigov|Tschernigow
